Prefecture	Municipality	prec_no	block_no	URL	Metric	年間	01	02	03	04	05	06	07	08	09	10	11	12
新潟県	柏崎	54	0532	https://www.data.jma.go.jp/stats/etrn/view/nml_amd_ym.php?prec_no=54&block_no=0532&year=&month=&day=&view=	平年平均気温(℃)	13.5	3.0	2.9	5.5	10.8	16.1	20.2	24.3	25.7	21.7	15.9	10.2	5.5
新潟県	長岡	54	0529	https://www.data.jma.go.jp/stats/etrn/view/nml_amd_ym.php?prec_no=54&block_no=0529&year=&month=&day=&view=	平年平均気温(℃)	13.3	1.6	1.8	4.9	11.0	16.9	21.0	24.8	26.2	22.0	15.9	9.6	4.2
新潟県	小出	54	0534	https://www.data.jma.go.jp/stats/etrn/view/nml_amd_ym.php?prec_no=54&block_no=0534&year=&month=&day=&view=	平年平均気温(℃)	12.3	0.3	0.5	3.2	9.2	16.3	20.7	24.5	25.7	21.4	14.9	8.3	2.8
新潟県	十日町	54	0537	https://www.data.jma.go.jp/stats/etrn/view/nml_amd_ym.php?prec_no=54&block_no=0537&year=&month=&day=&view=	平年平均気温(℃)	11.8	-0.1	0.1	2.8	8.9	15.9	20.1	23.8	24.9	20.7	14.4	8.1	2.5
新潟県	安塚	54	0536	https://www.data.jma.go.jp/stats/etrn/view/nml_amd_ym.php?prec_no=54&block_no=0536&year=&month=&day=&view=	平年平均気温(℃)	12.0	0.6	0.6	3.2	9.3	15.5	19.6	23.6	24.7	20.6	14.5	8.5	3.1
新潟県	糸魚川	54	0539	https://www.data.jma.go.jp/stats/etrn/view/nml_amd_ym.php?prec_no=54&block_no=0539&year=&month=&day=&view=	平年平均気温(℃)	14.4	3.6	3.8	6.7	11.8	16.8	20.7	25.0	26.6	22.8	17.3	11.6	6.5
新潟県	能生	54	0540	https://www.data.jma.go.jp/stats/etrn/view/nml_amd_ym.php?prec_no=54&block_no=0540&year=&month=&day=&view=	平年平均気温(℃)	13.0	2.2	2.1	4.9	10.4	15.8	19.8	23.9	25.1	21.1	15.5	9.9	4.8
新潟県	津南	54	0543	https://www.data.jma.go.jp/stats/etrn/view/nml_amd_ym.php?prec_no=54&block_no=0543&year=&month=&day=&view=	平年平均気温(℃)	10.9	-1.2	-0.9	2.1	8.0	14.9	19.0	22.7	23.8	19.6	13.5	7.3	1.7
新潟県	粟島	54	0995	https://www.data.jma.go.jp/stats/etrn/view/nml_amd_ym.php?prec_no=54&block_no=0995&year=&month=&day=&view=	平年平均気温(℃)	13.5	3.1	3.0	5.6	10.3	15.4	19.6	23.6	25.5	22.0	16.5	11.0	5.9
新潟県	湯沢	54	0544	https://www.data.jma.go.jp/stats/etrn/view/nml_amd_ym.php?prec_no=54&block_no=0544&year=&month=&day=&view=	平年平均気温(℃)	11.7	-0.4	-0.1	3.0	9.2	15.7	19.9	23.5	24.7	20.5	14.3	7.9	2.3
新潟県	羽茂	54	0996	https://www.data.jma.go.jp/stats/etrn/view/nml_amd_ym.php?prec_no=54&block_no=0996&year=&month=&day=&view=	平年平均気温(℃)	13.5	3.1	3.0	5.6	10.6	15.7	19.9	23.9	25.6	21.7	16.0	10.5	5.7
新潟県	守門	54	0997	https://www.data.jma.go.jp/stats/etrn/view/nml_amd_ym.php?prec_no=54&block_no=0997&year=&month=&day=&view=	平年平均気温(℃)	11.3	-0.4	-0.2	2.3	7.7	14.9	19.4	23.3	24.4	20.2	13.9	7.4	2.0
新潟県	関山	54	0998	https://www.data.jma.go.jp/stats/etrn/view/nml_amd_ym.php?prec_no=54&block_no=0998&year=&month=&day=&view=	平年平均気温(℃)	11.9	0.0	0.3	3.4	9.8	15.6	19.3	23.2	24.4	20.3	14.5	8.5	2.9
新潟県	下関	54	1060	https://www.data.jma.go.jp/stats/etrn/view/nml_amd_ym.php?prec_no=54&block_no=1060&year=&month=&day=&view=	平年平均気温(℃)	12.4	1.0	1.1	4.0	9.8	15.7	20.0	23.8	25.1	21.1	14.8	8.6	3.5
新潟県	大潟	54	1302	https://www.data.jma.go.jp/stats/etrn/view/nml_amd_ym.php?prec_no=54&block_no=1302&year=&month=&day=&view=	平年平均気温(℃)	13.7	2.9	3.0	5.8	10.9	16.1	20.3	24.4	26.0	22.1	16.4	10.6	5.5
新潟県	弾崎	54	1315	https://www.data.jma.go.jp/stats/etrn/view/nml_amd_ym.php?prec_no=54&block_no=1315&year=&month=&day=&view=	平年平均気温(℃)	13.3	3.1	3.1	5.7	10.4	15.1	19.0	23.1	25.0	21.8	16.5	11.0	5.9
新潟県	中条	54	1318	https://www.data.jma.go.jp/stats/etrn/view/nml_amd_ym.php?prec_no=54&block_no=1318&year=&month=&day=&view=	平年平均気温(℃)	13.9	2.4	2.6	5.8	11.4	17.0	21.0	24.9	26.5	22.4	16.4	10.4	5.2
富山県	魚津	55	0547	https://www.data.jma.go.jp/stats/etrn/view/nml_amd_ym.php?prec_no=55&block_no=0547&year=&month=&day=&view=	平年平均気温(℃)	13.9	2.7	2.9	6.2	11.7	16.9	20.7	24.7	25.9	21.9	16.4	10.7	5.5
富山県	朝日	55	0546	https://www.data.jma.go.jp/stats/etrn/view/nml_amd_ym.php?prec_no=55&block_no=0546&year=&month=&day=&view=	平年平均気温(℃)	14.4	3.4	3.6	6.8	11.9	17.1	20.9	25.1	26.6	22.7	17.2	11.5	6.2
新潟県	松浜	54	1469	https://www.data.jma.go.jp/stats/etrn/view/nml_amd_ym.php?prec_no=54&block_no=1469&year=&month=&day=&view=	平年平均気温(℃)	14.0	2.9	3.2	6.1	10.9	16.5	20.8	24.5	26.5	22.8	16.8	11.0	5.6
富山県	砺波	55	0552	https://www.data.jma.go.jp/stats/etrn/view/nml_amd_ym.php?prec_no=55&block_no=0552&year=&month=&day=&view=	平年平均気温(℃)	13.7	2.1	2.4	5.9	11.5	16.9	20.7	24.7	25.9	21.9	16.2	10.5	5.1
富山県	上市	55	0553	https://www.data.jma.go.jp/stats/etrn/view/nml_amd_ym.php?prec_no=55&block_no=0553&year=&month=&day=&view=	平年平均気温(℃)	11.8	0.3	0.4	3.6	9.9	15.4	19.2	23.2	24.3	20.1	14.2	8.5	3.1
富山県	南砺高宮	55	0554	https://www.data.jma.go.jp/stats/etrn/view/nml_amd_ym.php?prec_no=55&block_no=0554&year=&month=&day=&view=	平年平均気温(℃)	13.4	1.9	2.0	5.6	11.3	16.9	20.7	24.6	25.6	21.6	15.8	10.1	4.8
富山県	八尾	55	0555	https://www.data.jma.go.jp/stats/etrn/view/nml_amd_ym.php?prec_no=55&block_no=0555&year=&month=&day=&view=	平年平均気温(℃)	13.6	2.0	2.3	5.8	11.7	17.1	20.9	24.8	26.0	21.8	15.9	10.2	4.8
富山県	氷見	55	1309	https://www.data.jma.go.jp/stats/etrn/view/nml_amd_ym.php?prec_no=55&block_no=1309&year=&month=&day=&view=	平年平均気温(℃)	13.4	2.4	2.6	5.8	10.8	16.0	20.2	24.5	25.8	21.8	16.0	10.2	5.0
富山県	秋ヶ島	55	1533	https://www.data.jma.go.jp/stats/etrn/view/nml_amd_ym.php?prec_no=55&block_no=1533&year=&month=&day=&view=	平年平均気温(℃)	14.5	2.5	3.1	6.7	12.2	17.9	21.8	25.5	27.1	22.9	16.9	11.3	5.4
石川県	珠洲	56	0560	https://www.data.jma.go.jp/stats/etrn/view/nml_amd_ym.php?prec_no=56&block_no=0560&year=&month=&day=&view=	平年平均気温(℃)	13.3	2.8	2.8	5.5	10.4	15.7	19.8	24.1	25.5	21.6	15.8	10.3	5.3
石川県	志賀	56	0564	https://www.data.jma.go.jp/stats/etrn/view/nml_amd_ym.php?prec_no=56&block_no=0564&year=&month=&day=&view=	平年平均気温(℃)	14.1	3.6	3.7	6.3	11.3	16.4	20.6	24.7	26.4	22.3	16.7	11.2	6.4
石川県	七尾	56	0565	https://www.data.jma.go.jp/stats/etrn/view/nml_amd_ym.php?prec_no=56&block_no=0565&year=&month=&day=&view=	平年平均気温(℃)	13.7	2.7	3.0	5.9	11.1	16.3	20.4	24.5	26.0	22.0	16.2	10.5	5.4
石川県	羽咋	56	0566	https://www.data.jma.go.jp/stats/etrn/view/nml_amd_ym.php?prec_no=56&block_no=0566&year=&month=&day=&view=	平年平均気温(℃)	14.2	3.5	3.6	6.5	11.5	16.6	20.7	24.8	26.5	22.4	16.9	11.3	6.3
石川県	かほく	56	0567	https://www.data.jma.go.jp/stats/etrn/view/nml_amd_ym.php?prec_no=56&block_no=0567&year=&month=&day=&view=	平年平均気温(℃)	14.1	3.3	3.5	6.4	11.5	16.5	20.5	24.7	26.2	22.3	16.7	11.0	6.0
石川県	加賀中津原	56	0571	https://www.data.jma.go.jp/stats/etrn/view/nml_amd_ym.php?prec_no=56&block_no=0571&year=&month=&day=&view=	平年平均気温(℃)	13.2	1.9	2.2	5.5	11.3	16.4	20.2	24.3	25.4	21.2	15.4	9.8	4.6
石川県	白山河内	56	0973	https://www.data.jma.go.jp/stats/etrn/view/nml_amd_ym.php?prec_no=56&block_no=0973&year=&month=&day=&view=	平年平均気温(℃)	13.0	1.5	1.8	5.1	11.3	16.6	20.2	24.1	25.2	21.1	15.3	9.7	4.3
石川県	小松	56	1324	https://www.data.jma.go.jp/stats/etrn/view/nml_amd_ym.php?prec_no=56&block_no=1324&year=&month=&day=&view=	平年平均気温(℃)	14.5	3.6	3.9	6.9	12.2	17.3	21.2	25.4	26.7	22.5	16.8	11.2	6.2
石川県	三井	56	1544	https://www.data.jma.go.jp/stats/etrn/view/nml_amd_ym.php?prec_no=56&block_no=1544&year=&month=&day=&view=	平年平均気温(℃)	12.3	1.1	1.4	4.4	9.6	15.1	19.1	23.2	24.7	20.8	14.9	9.3	3.8
福井県	大野	57	0573	https://www.data.jma.go.jp/stats/etrn/view/nml_amd_ym.php?prec_no=57&block_no=0573&year=&month=&day=&view=	平年平均気温(℃)	13.4	1.1	1.5	5.5	11.8	17.4	21.3	25.1	26.2	22.1	15.9	9.7	3.9
福井県	今庄	57	0577	https://www.data.jma.go.jp/stats/etrn/view/nml_amd_ym.php?prec_no=57&block_no=0577&year=&month=&day=&view=	平年平均気温(℃)	13.1	1.7	1.9	5.4	11.3	16.4	20.4	24.4	25.4	21.2	15.3	9.6	4.3
福井県	三国	57	1071	https://www.data.jma.go.jp/stats/etrn/view/nml_amd_ym.php?prec_no=57&block_no=1071&year=&month=&day=&view=	平年平均気温(℃)	14.2	3.5	3.7	6.7	11.8	16.7	20.5	24.7	26.2	22.3	16.8	11.2	6.1
福井県	小浜	57	0579	https://www.data.jma.go.jp/stats/etrn/view/nml_amd_ym.php?prec_no=57&block_no=0579&year=&month=&day=&view=	平年平均気温(℃)	14.8	3.8	4.1	7.4	12.6	17.7	21.6	25.7	27.0	22.9	17.2	11.6	6.5
福井県	勝山	57	1226	https://www.data.jma.go.jp/stats/etrn/view/nml_amd_ym.php?prec_no=57&block_no=1226&year=&month=&day=&view=	平年平均気温(℃)	13.3	1.1	1.6	5.3	11.5	17.1	20.9	24.7	26.0	21.8	15.7	9.7	3.8
福井県	越廼	57	1316	https://www.data.jma.go.jp/stats/etrn/view/nml_amd_ym.php?prec_no=57&block_no=1316&year=&month=&day=&view=	平年平均気温(℃)	15.6	5.5	5.5	8.2	13.1	17.8	21.3	25.7	27.2	23.4	18.3	13.3	8.2
福井県	春江	57	1537	https://www.data.jma.go.jp/stats/etrn/view/nml_amd_ym.php?prec_no=57&block_no=1537&year=&month=&day=&view=	平年平均気温(℃)	14.7	3.1	3.8	7.1	12.4	18.0	22.0	25.8	27.2	23.1	17.1	11.5	5.9
福井県	美浜	57	1010	https://www.data.jma.go.jp/stats/etrn/view/nml_amd_ym.php?prec_no=57&block_no=1010&year=&month=&day=&view=	平年平均気温(℃)	15.0	4.3	4.6	7.6	12.6	17.5	21.4	25.6	27.0	23.1	17.6	12.2	7.0
滋賀県	今津	60	0580	https://www.data.jma.go.jp/stats/etrn/view/nml_amd_ym.php?prec_no=60&block_no=0580&year=&month=&day=&view=	平年平均気温(℃)	14.1	2.8	3.1	6.4	11.7	17.0	21.2	25.1	26.4	22.7	16.8	10.7	5.4
滋賀県	土山	60	0587	https://www.data.jma.go.jp/stats/etrn/view/nml_amd_ym.php?prec_no=60&block_no=0587&year=&month=&day=&view=	平年平均気温(℃)	13.4	2.2	2.7	6.0	11.4	16.4	20.4	24.5	25.5	21.7	15.8	9.8	4.6
滋賀県	東近江	60	0963	https://www.data.jma.go.jp/stats/etrn/view/nml_amd_ym.php?prec_no=60&block_no=0963&year=&month=&day=&view=	平年平均気温(℃)	14.5	3.1	3.5	7.0	12.4	17.7	21.7	25.7	26.7	22.8	16.7	10.7	5.5
滋賀県	長浜	60	0976	https://www.data.jma.go.jp/stats/etrn/view/nml_amd_ym.php?prec_no=60&block_no=0976&year=&month=&day=&view=	平年平均気温(℃)	14.3	2.9	3.3	6.8	12.2	17.4	21.4	25.5	26.7	22.7	16.7	10.7	5.5
滋賀県	信楽	60	0964	https://www.data.jma.go.jp/stats/etrn/view/nml_amd_ym.php?prec_no=60&block_no=0964&year=&month=&day=&view=	平年平均気温(℃)	12.6	1.6	2.0	5.3	10.6	15.8	19.9	23.9	24.6	20.8	14.6	8.5	3.6
滋賀県	南小松	60	1083	https://www.data.jma.go.jp/stats/etrn/view/nml_amd_ym.php?prec_no=60&block_no=1083&year=&month=&day=&view=	平年平均気温(℃)	14.7	3.8	3.9	7.1	12.2	17.3	21.4	25.6	26.9	23.2	17.5	11.5	6.4
滋賀県	大津	60	0586	https://www.data.jma.go.jp/stats/etrn/view/nml_amd_ym.php?prec_no=60&block_no=0586&year=&month=&day=&view=	平年平均気温(℃)	15.1	4.1	4.4	7.6	13.1	18.2	22.1	26.2	27.3	23.3	17.4	11.5	6.5
滋賀県	米原	60	1524	https://www.data.jma.go.jp/stats/etrn/view/nml_amd_ym.php?prec_no=60&block_no=1524&year=&month=&day=&view=	平年平均気温(℃)	13.7	2.1	3.1	6.2	11.7	16.9	21.0	24.8	26.0	22.1	16.0	10.0	4.7
京都府	福知山	61	0593	https://www.data.jma.go.jp/stats/etrn/view/nml_amd_ym.php?prec_no=61&block_no=0593&year=&month=&day=&view=	平年平均気温(℃)	14.6	3.2	3.8	7.2	12.7	17.9	21.8	25.9	27.0	22.7	16.5	10.7	5.5
京都府	園部	61	0596	https://www.data.jma.go.jp/stats/etrn/view/nml_amd_ym.php?prec_no=61&block_no=0596&year=&month=&day=&view=	平年平均気温(℃)	14.0	2.2	3.3	6.5	12.0	17.5	21.6	25.4	26.4	22.4	15.9	9.7	4.4
京都府	宮津	61	0589	https://www.data.jma.go.jp/stats/etrn/view/nml_amd_ym.php?prec_no=61&block_no=0589&year=&month=&day=&view=	平年平均気温(℃)	14.8	4.1	4.3	7.4	12.5	17.4	21.2	25.5	26.8	22.7	17.1	11.8	6.6
京都府	京田辺	61	0598	https://www.data.jma.go.jp/stats/etrn/view/nml_amd_ym.php?prec_no=61&block_no=0598&year=&month=&day=&view=	平年平均気温(℃)	15.3	4.1	4.6	8.0	13.5	18.6	22.6	26.5	27.5	23.4	17.4	11.3	6.2
京都府	間人	61	0965	https://www.data.jma.go.jp/stats/etrn/view/nml_amd_ym.php?prec_no=61&block_no=0965&year=&month=&day=&view=	平年平均気温(℃)	15.4	5.3	5.5	8.2	13.1	17.6	21.1	25.3	26.9	23.2	18.2	13.1	7.9
京都府	美山	61	1303	https://www.data.jma.go.jp/stats/etrn/view/nml_amd_ym.php?prec_no=61&block_no=1303&year=&month=&day=&view=	平年平均気温(℃)	13.0	1.7	2.1	5.6	11.1	16.2	20.3	24.3	25.2	21.2	15.1	9.4	4.2
大阪府	豊中	62	0602	https://www.data.jma.go.jp/stats/etrn/view/nml_amd_ym.php?prec_no=62&block_no=0602&year=&month=&day=&view=	平年平均気温(℃)	16.4	5.1	5.7	9.1	14.5	19.5	23.3	27.4	28.7	24.7	18.7	12.7	7.4
大阪府	能勢	62	0600	https://www.data.jma.go.jp/stats/etrn/view/nml_amd_ym.php?prec_no=62&block_no=0600&year=&month=&day=&view=	平年平均気温(℃)	13.8	2.4	3.1	6.5	12.0	17.1	21.0	24.8	25.9	22.0	16.0	9.9	4.6
大阪府	生駒山	62	0604	https://www.data.jma.go.jp/stats/etrn/view/nml_amd_ym.php?prec_no=62&block_no=0604&year=&month=&day=&view=	平年平均気温(℃)	12.1	0.9	1.5	5.0	10.5	15.2	18.7	22.5	23.6	19.9	14.4	9.0	3.6
大阪府	熊取	62	0606	https://www.data.jma.go.jp/stats/etrn/view/nml_amd_ym.php?prec_no=62&block_no=0606&year=&month=&day=&view=	平年平均気温(℃)	16.0	5.3	5.6	8.9	14.1	18.8	22.4	26.5	27.6	23.7	18.1	12.7	7.8
大阪府	堺	62	1062	https://www.data.jma.go.jp/stats/etrn/view/nml_amd_ym.php?prec_no=62&block_no=1062&year=&month=&day=&view=	平年平均気温(℃)	16.5	5.6	6.0	9.3	14.6	19.4	23.1	27.2	28.6	24.6	18.6	12.9	7.9
大阪府	枚方	62	1065	https://www.data.jma.go.jp/stats/etrn/view/nml_amd_ym.php?prec_no=62&block_no=1065&year=&month=&day=&view=	平年平均気温(℃)	16.2	4.9	5.5	8.9	14.4	19.4	23.1	27.1	28.3	24.3	18.4	12.5	7.2
大阪府	八尾	62	1470	https://www.data.jma.go.jp/stats/etrn/view/nml_amd_ym.php?prec_no=62&block_no=1470&year=&month=&day=&view=	平年平均気温(℃)	16.9	5.5	6.3	9.6	14.9	20.0	23.9	27.7	29.1	25.2	19.2	13.5	8.0
兵庫県	生野	63	0613	https://www.data.jma.go.jp/stats/etrn/view/nml_amd_ym.php?prec_no=63&block_no=0613&year=&month=&day=&view=	平年平均気温(℃)	13.4	1.9	2.5	6.0	11.6	16.8	20.7	24.7	25.7	21.4	15.4	9.6	4.4
兵庫県	和田山	63	0612	https://www.data.jma.go.jp/stats/etrn/view/nml_amd_ym.php?prec_no=63&block_no=0612&year=&month=&day=&view=	平年平均気温(℃)	14.0	2.6	3.1	6.6	12.2	17.6	21.5	25.4	26.2	21.9	15.9	10.2	5.1
兵庫県	香住	63	0607	https://www.data.jma.go.jp/stats/etrn/view/nml_amd_ym.php?prec_no=63&block_no=0607&year=&month=&day=&view=	平年平均気温(℃)	14.7	4.5	4.7	7.5	12.5	17.2	20.9	25.1	26.2	22.4	17.1	11.9	7.0
兵庫県	一宮	63	0615	https://www.data.jma.go.jp/stats/etrn/view/nml_amd_ym.php?prec_no=63&block_no=0615&year=&month=&day=&view=	平年平均気温(℃)	13.8	2.4	3.1	6.6	12.1	17.1	21.0	24.9	25.8	21.9	15.9	9.9	4.7
大阪府	関空島	62	1471	https://www.data.jma.go.jp/stats/etrn/view/nml_amd_ym.php?prec_no=62&block_no=1471&year=&month=&day=&view=	平年平均気温(℃)	17.0	6.6	6.9	9.5	14.3	19.1	22.8	26.6	28.3	25.2	19.9	14.8	9.4
兵庫県	柏原	63	0614	https://www.data.jma.go.jp/stats/etrn/view/nml_amd_ym.php?prec_no=63&block_no=0614&year=&month=&day=&view=	平年平均気温(℃)	14.6	3.2	3.8	7.2	12.8	18.0	21.8	25.8	26.9	22.7	16.5	10.6	5.4
兵庫県	上郡	63	0619	https://www.data.jma.go.jp/stats/etrn/view/nml_amd_ym.php?prec_no=63&block_no=0619&year=&month=&day=&view=	平年平均気温(℃)	14.6	3.2	4.0	7.4	12.8	17.9	22.0	25.9	26.8	22.7	16.5	10.5	5.3
兵庫県	家島	63	0624	https://www.data.jma.go.jp/stats/etrn/view/nml_amd_ym.php?prec_no=63&block_no=0624&year=&month=&day=&view=	平年平均気温(℃)	15.6	5.2	5.3	8.2	13.2	17.9	21.5	25.4	27.0	23.7	18.5	13.1	7.8
兵庫県	明石	63	0625	https://www.data.jma.go.jp/stats/etrn/view/nml_amd_ym.php?prec_no=63&block_no=0625&year=&month=&day=&view=	平年平均気温(℃)	15.9	5.2	5.6	8.5	13.3	18.2	22.0	25.9	27.7	24.3	18.7	12.9	7.7
兵庫県	西脇	63	0956	https://www.data.jma.go.jp/stats/etrn/view/nml_amd_ym.php?prec_no=63&block_no=0956&year=&month=&day=&view=	平年平均気温(℃)	14.5	3.1	3.9	7.3	12.7	17.8	21.8	25.7	26.8	22.8	16.7	10.5	5.2
兵庫県	三田	63	0969	https://www.data.jma.go.jp/stats/etrn/view/nml_amd_ym.php?prec_no=63&block_no=0969&year=&month=&day=&view=	平年平均気温(℃)	14.1	2.5	3.3	6.8	12.3	17.5	21.6	25.5	26.4	22.3	16.1	10.0	4.7
兵庫県	三木	63	1227	https://www.data.jma.go.jp/stats/etrn/view/nml_amd_ym.php?prec_no=63&block_no=1227&year=&month=&day=&view=	平年平均気温(℃)	15.1	3.8	4.4	7.8	13.2	18.2	21.9	25.8	27.1	23.2	17.4	11.5	6.2
兵庫県	福崎	63	0968	https://www.data.jma.go.jp/stats/etrn/view/nml_amd_ym.php?prec_no=63&block_no=0968&year=&month=&day=&view=	平年平均気温(℃)	15.1	3.6	4.4	7.8	13.3	18.4	22.4	26.3	27.4	23.5	17.5	11.3	5.8
兵庫県	南淡	63	1337	https://www.data.jma.go.jp/stats/etrn/view/nml_amd_ym.php?prec_no=63&block_no=1337&year=&month=&day=&view=	平年平均気温(℃)	16.1	5.8	6.3	9.1	13.8	18.6	22.3	26.1	27.4	24.0	18.7	13.3	8.3
兵庫県	神戸空港	63	1587	https://www.data.jma.go.jp/stats/etrn/view/nml_amd_ym.php?prec_no=63&block_no=1587&year=&month=&day=&view=	平年平均気温(℃)	16.4	5.9	6.3	9.2	13.7	18.5	22.2	25.9	27.9	24.9	19.7	14.0	8.5
兵庫県	郡家	63	0970	https://www.data.jma.go.jp/stats/etrn/view/nml_amd_ym.php?prec_no=63&block_no=0970&year=&month=&day=&view=	平年平均気温(℃)	16.1	5.8	5.9	8.7	13.7	18.6	22.5	26.5	27.8	24.2	18.7	13.2	8.3
兵庫県	兎和野高原	63	0977	https://www.data.jma.go.jp/stats/etrn/view/nml_amd_ym.php?prec_no=63&block_no=0977&year=&month=&day=&view=	平年平均気温(℃)	11.9	0.7	1.3	4.4	9.9	15.5	18.9	22.9	23.9	19.5	14.1	8.8	3.3
奈良県	針	64	0630	https://www.data.jma.go.jp/stats/etrn/view/nml_amd_ym.php?prec_no=64&block_no=0630&year=&month=&day=&view=	平年平均気温(℃)	12.4	1.3	1.7	5.1	10.6	15.7	19.5	23.5	24.3	20.4	14.4	8.6	3.5
奈良県	大宇陀	64	0633	https://www.data.jma.go.jp/stats/etrn/view/nml_amd_ym.php?prec_no=64&block_no=0633&year=&month=&day=&view=	平年平均気温(℃)	13.2	2.1	2.6	5.9	11.4	16.5	20.4	24.3	25.1	21.2	15.1	9.2	4.2
奈良県	五條	64	0635	https://www.data.jma.go.jp/stats/etrn/view/nml_amd_ym.php?prec_no=64&block_no=0635&year=&month=&day=&view=	平年平均気温(℃)	14.5	3.3	4.2	7.6	12.5	17.8	21.5	25.4	26.5	22.4	16.6	10.6	5.6
奈良県	上北山	64	0957	https://www.data.jma.go.jp/stats/etrn/view/nml_amd_ym.php?prec_no=64&block_no=0957&year=&month=&day=&view=	平年平均気温(℃)	13.5	2.9	3.7	7.1	12.0	16.6	20.1	23.9	24.6	21.2	15.5	9.9	4.8
奈良県	風屋	64	1228	https://www.data.jma.go.jp/stats/etrn/view/nml_amd_ym.php?prec_no=64&block_no=1228&year=&month=&day=&view=	平年平均気温(℃)	14.0	3.4	4.0	7.3	12.4	17.0	20.5	24.3	25.0	21.6	16.0	10.4	5.4
和歌山県	高野山	65	0645	https://www.data.jma.go.jp/stats/etrn/view/nml_amd_ym.php?prec_no=65&block_no=0645&year=&month=&day=&view=	平年平均気温(℃)	11.1	-0.3	0.4	4.0	9.4	14.4	18.1	22.1	22.8	19.1	13.2	7.5	2.2
和歌山県	新宮	65	0649	https://www.data.jma.go.jp/stats/etrn/view/nml_amd_ym.php?prec_no=65&block_no=0649&year=&month=&day=&view=	平年平均気温(℃)	17.3	7.6	8.3	11.3	15.7	19.4	22.4	26.3	27.2	24.6	20.0	15.0	9.9
和歌山県	栗栖川	65	0971	https://www.data.jma.go.jp/stats/etrn/view/nml_amd_ym.php?prec_no=65&block_no=0971&year=&month=&day=&view=	平年平均気温(℃)	14.8	4.0	4.8	8.3	13.2	17.6	21.2	25.0	25.7	22.6	17.0	11.3	6.0
和歌山県	清水	65	1063	https://www.data.jma.go.jp/stats/etrn/view/nml_amd_ym.php?prec_no=65&block_no=1063&year=&month=&day=&view=	平年平均気温(℃)	13.9	2.9	3.8	7.1	12.3	17.2	20.9	24.6	25.2	21.8	15.9	10.1	5.0
和歌山県	龍神	65	1089	https://www.data.jma.go.jp/stats/etrn/view/nml_amd_ym.php?prec_no=65&block_no=1089&year=&month=&day=&view=	平年平均気温(℃)	13.5	2.4	3.5	6.9	11.8	16.6	20.2	23.9	24.6	21.4	15.8	9.9	4.5
和歌山県	かつらぎ	65	1342	https://www.data.jma.go.jp/stats/etrn/view/nml_amd_ym.php?prec_no=65&block_no=1342&year=&month=&day=&view=	平年平均気温(℃)	14.8	3.8	4.5	7.9	13.2	17.9	21.6	25.5	26.5	22.6	16.6	11.0	6.0
和歌山県	西川	65	1347	https://www.data.jma.go.jp/stats/etrn/view/nml_amd_ym.php?prec_no=65&block_no=1347&year=&month=&day=&view=	平年平均気温(℃)	14.8	4.2	5.2	8.6	13.3	17.7	21.2	25.0	25.6	22.5	17.2	11.3	6.2
和歌山県	友ケ島	65	1457	https://www.data.jma.go.jp/stats/etrn/view/nml_amd_ym.php?prec_no=65&block_no=1457&year=&month=&day=&view=	平年平均気温(℃)		6.8	6.8	9.5	14.0	18.3	21.7	25.4	27.1	24.5	19.7	14.7	9.5
和歌山県	川辺	65	1485	https://www.data.jma.go.jp/stats/etrn/view/nml_amd_ym.php?prec_no=65&block_no=1485&year=&month=&day=&view=	平年平均気温(℃)	16.1	6.0	6.6	9.5	14.3	18.7	22.0	25.7	26.8	23.7	18.6	13.3	8.2
和歌山県	南紀白浜	65	1589	https://www.data.jma.go.jp/stats/etrn/view/nml_amd_ym.php?prec_no=65&block_no=1589&year=&month=&day=&view=	平年平均気温(℃)	17.1	7.1	7.9	11.0	15.1	19.4	22.5	26.1	27.6	24.7	20.0	14.6	9.5
岡山県	久世	66	0656	https://www.data.jma.go.jp/stats/etrn/view/nml_amd_ym.php?prec_no=66&block_no=0656&year=&month=&day=&view=	平年平均気温(℃)	13.8	2.2	3.0	6.4	12.1	17.4	21.4	25.4	26.2	21.9	15.6	9.4	4.2
岡山県	今岡	66	0655	https://www.data.jma.go.jp/stats/etrn/view/nml_amd_ym.php?prec_no=66&block_no=0655&year=&month=&day=&view=	平年平均気温(℃)	13.3	1.6	2.4	6.0	11.6	16.8	20.8	24.7	25.6	21.4	15.2	9.1	3.8
岡山県	新見	66	0658	https://www.data.jma.go.jp/stats/etrn/view/nml_amd_ym.php?prec_no=66&block_no=0658&year=&month=&day=&view=	平年平均気温(℃)	12.4	1.1	1.7	5.2	10.9	15.9	19.7	23.7	24.5	20.2	14.1	8.3	3.2
岡山県	和気	66	0664	https://www.data.jma.go.jp/stats/etrn/view/nml_amd_ym.php?prec_no=66&block_no=0664&year=&month=&day=&view=	平年平均気温(℃)	14.2	2.9	3.7	7.0	12.4	17.5	21.6	25.6	26.5	22.4	16.1	10.1	4.9
岡山県	福渡	66	0663	https://www.data.jma.go.jp/stats/etrn/view/nml_amd_ym.php?prec_no=66&block_no=0663&year=&month=&day=&view=	平年平均気温(℃)	14.0	2.5	3.3	6.7	12.2	17.3	21.5	25.5	26.3	22.2	15.9	9.7	4.5
